FarmID,HouseID,Sample_Type,sampleID,Farm_House,diluation_1,diluation_3,diluation_4,CFU,Test,Date,Cycle
CL,H3,C,1,CLH3C1,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,2,CLH3C2,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,3,CLH3C3,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,4,CLH3C4,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,5,CLH3C5,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,6,CLH3C6,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,7,CLH3C7,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,8,CLH3C8,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,9,CLH3C9,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,10,CLH3C10,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,11,CLH3C11,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,12,CLH3C12,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,13,CLH3C13,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,14,CLH3C14,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,C,15,CLH3C15,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,B,1,CLH3B1,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,B,2,CLH3B2,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H3,B,3,CLH3B3,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,1,CLH4C1,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,2,CLH4C2,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,3,CLH4C3,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,4,CLH4C4,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,5,CLH4C5,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,6,CLH4C6,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,7,CLH4C7,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,8,CLH4C8,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,9,CLH4C9,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,10,CLH4C10,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,11,CLH4C11,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,12,CLH4C12,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,13,CLH4C13,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,14,CLH4C14,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,C,15,CLH4C15,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,B,1,CLH4B1,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,B,2,CLH4B2,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H4,B,3,CLH4B3,,0,,0.00E+00,0,5/1/13,3rd cycle
CL,H1,C,1,CLH1C1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,2,CLH1C2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,3,CLH1C3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,4,CLH1C4,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,5,CLH1C5,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,6,CLH1C6,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,7,CLH1C7,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,8,CLH1C8,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,9,CLH1C9,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,10,CLH1C10,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,11,CLH1C11,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,12,CLH1C12,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,13,CLH1C13,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,14,CLH1C14,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,15,CLH1C15,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,B,1,CLH1B1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,B,2,CLH1B2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,B,3,CLH1B3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,1,CLH2C1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,2,CLH2C2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,3,CLH2C3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,4,CLH2C4,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,5,CLH2C5,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,6,CLH2C6,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,7,CLH2C7,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,8,CLH2C8,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,9,CLH2C9,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,10,CLH2C10,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,11,CLH2C11,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,12,CLH2C12,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,13,CLH2C13,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,14,CLH2C14,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,C,15,CLH2C15,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,B,1,CLH2B1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,B,2,CLH2B2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H2,B,3,CLH2B3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,1,CLH3C1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,2,CLH3C2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,3,CLH3C3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,4,CLH3C4,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,5,CLH3C5,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,6,CLH3C6,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,7,CLH3C7,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,8,CLH3C8,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,9,CLH3C9,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,10,CLH3C10,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,11,CLH3C11,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,12,CLH3C12,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,13,CLH3C13,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,14,CLH3C14,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,C,15,CLH3C15,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,B,1,CLH3B1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,B,2,CLH3B2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H3,B,3,CLH3B3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,1,CLH4C1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,2,CLH4C2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,3,CLH4C3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,4,CLH4C4,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,5,CLH4C5,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,6,CLH4C6,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,7,CLH4C7,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,8,CLH4C8,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,9,CLH4C9,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,10,CLH4C10,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,11,CLH4C11,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,12,CLH4C12,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,13,CLH4C13,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,14,CLH4C14,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,C,15,CLH4C15,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,B,1,CLH4B1,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,B,2,CLH4B2,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H4,B,3,CLH4B3,,0,,0.00E+00,0,7/17/13,4th cycle
CL,H1,C,1,CLH1C1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,2,CLH1C2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,3,CLH1C3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,4,CLH1C4,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,5,CLH1C5,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,6,CLH1C6,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,7,CLH1C7,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,8,CLH1C8,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,9,CLH1C9,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,10,CLH1C10,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,11,CLH1C11,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,12,CLH1C12,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,13,CLH1C13,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,14,CLH1C14,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,15,CLH1C15,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,B,1,CLH1B1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,B,2,CLH1B2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,B,3,CLH1B3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,1,CLH2C1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,2,CLH2C2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,3,CLH2C3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,4,CLH2C4,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,5,CLH2C5,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,6,CLH2C6,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,7,CLH2C7,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,8,CLH2C8,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,9,CLH2C9,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,10,CLH2C10,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,11,CLH2C11,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,12,CLH2C12,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,13,CLH2C13,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,14,CLH2C14,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,C,15,CLH2C15,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,B,1,CLH2B1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,B,2,CLH2B2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H2,B,3,CLH2B3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,1,CLH3C1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,2,CLH3C2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,3,CLH3C3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,4,CLH3C4,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,5,CLH3C5,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,6,CLH3C6,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,7,CLH3C7,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,8,CLH3C8,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,9,CLH3C9,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,10,CLH3C10,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,11,CLH3C11,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,12,CLH3C12,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,13,CLH3C13,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,14,CLH3C14,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,C,15,CLH3C15,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,B,1,CLH3B1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,B,2,CLH3B2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H3,B,3,CLH3B3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,1,CLH4C1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,2,CLH4C2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,3,CLH4C3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,4,CLH4C4,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,5,CLH4C5,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,6,CLH4C6,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,7,CLH4C7,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,8,CLH4C8,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,9,CLH4C9,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,10,CLH4C10,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,11,CLH4C11,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,12,CLH4C12,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,13,CLH4C13,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,14,CLH4C14,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,C,15,CLH4C15,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,B,1,CLH4B1,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,B,2,CLH4B2,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H4,B,3,CLH4B3,,0,,0.00E+00,0,9/11/13,5th cycle
CL,H1,C,1,CLH1C1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,2,CLH1C2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,3,CLH1C3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,4,CLH1C4,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,5,CLH1C5,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,6,CLH1C6,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,7,CLH1C7,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,8,CLH1C8,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,9,CLH1C9,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,10,CLH1C10,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,11,CLH1C11,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,12,CLH1C12,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,13,CLH1C13,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,14,CLH1C14,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,15,CLH1C15,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,B,1,CLH1B1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,B,2,CLH1B2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,B,3,CLH1B3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,1,CLH2C1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,2,CLH2C2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,3,CLH2C3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,4,CLH2C4,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,5,CLH2C5,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,6,CLH2C6,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,7,CLH2C7,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,8,CLH2C8,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,9,CLH2C9,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,10,CLH2C10,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,11,CLH2C11,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,12,CLH2C12,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,13,CLH2C13,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,14,CLH2C14,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,C,15,CLH2C15,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,B,1,CLH2B1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,B,2,CLH2B2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H2,B,3,CLH2B3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,1,CLH3C1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,2,CLH3C2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,3,CLH3C3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,4,CLH3C4,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,5,CLH3C5,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,6,CLH3C6,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,7,CLH3C7,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,8,CLH3C8,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,9,CLH3C9,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,10,CLH3C10,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,11,CLH3C11,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,12,CLH3C12,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,13,CLH3C13,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,14,CLH3C14,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,C,15,CLH3C15,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,B,1,CLH3B1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,B,2,CLH3B2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H3,B,3,CLH3B3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,1,CLH4C1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,2,CLH4C2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,3,CLH4C3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,4,CLH4C4,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,5,CLH4C5,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,6,CLH4C6,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,7,CLH4C7,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,8,CLH4C8,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,9,CLH4C9,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,10,CLH4C10,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,11,CLH4C11,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,12,CLH4C12,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,13,CLH4C13,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,14,CLH4C14,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,C,15,CLH4C15,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,B,1,CLH4B1,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,B,2,CLH4B2,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H4,B,3,CLH4B3,,0,,0.00E+00,0,11/20/13,6th cycle
CL,H1,C,1,CLH1C1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,2,CLH1C2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,3,CLH1C3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,4,CLH1C4,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,5,CLH1C5,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,6,CLH1C6,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,7,CLH1C7,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,8,CLH1C8,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,9,CLH1C9,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,10,CLH1C10,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,11,CLH1C11,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,12,CLH1C12,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,13,CLH1C13,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,14,CLH1C14,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,15,CLH1C15,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,B,1,CLH1B1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,B,2,CLH1B2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,B,3,CLH1B3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,1,CLH2C1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,2,CLH2C2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,3,CLH2C3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,4,CLH2C4,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,5,CLH2C5,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,6,CLH2C6,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,7,CLH2C7,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,8,CLH2C8,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,9,CLH2C9,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,10,CLH2C10,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,11,CLH2C11,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,12,CLH2C12,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,13,CLH2C13,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,14,CLH2C14,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,C,15,CLH2C15,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,B,1,CLH2B1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,B,2,CLH2B2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H2,B,3,CLH2B3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,1,CLH3C1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,2,CLH3C2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,3,CLH3C3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,4,CLH3C4,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,5,CLH3C5,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,6,CLH3C6,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,7,CLH3C7,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,8,CLH3C8,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,9,CLH3C9,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,10,CLH3C10,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,11,CLH3C11,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,12,CLH3C12,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,13,CLH3C13,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,14,CLH3C14,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,C,15,CLH3C15,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,B,1,CLH3B1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,B,2,CLH3B2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H3,B,3,CLH3B3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,1,CLH4C1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,2,CLH4C2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,3,CLH4C3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,4,CLH4C4,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,5,CLH4C5,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,6,CLH4C6,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,7,CLH4C7,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,8,CLH4C8,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,9,CLH4C9,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,10,CLH4C10,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,11,CLH4C11,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,12,CLH4C12,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,13,CLH4C13,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,14,CLH4C14,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,C,15,CLH4C15,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,B,1,CLH4B1,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,B,2,CLH4B2,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H4,B,3,CLH4B3,,0,,0.00E+00,0,1/29/14,7th cycle
CL,H1,C,1,CLH1C1,,0,,0.00E+00,0,4/9/14,8th cycle
CL,H1,C,2,CLH1C2,,0,,0.00E+00,0,4/9/14,8th cycle
CL,H1,C,3,CLH1C3,,0,,0.00E+00,0,4/9/14,8th cycle
CL,H1,C,4,CLH1C4,,0,,0.00E+00,0,4/9/14,8th cycle
CL,H1,C,5,CLH1C5,,0,,0.00E+00,0,4/9/14,8th cycle
CL,H1,C,6,CLH1C6,,0,,0.00E+00,0,4/9/14,8th cycle
CL,H1,C,7,CLH1C7,,0,,0.00E+00,0,4/9/14,8th cycle
